"strap","Parcelno"
"R0147803","131512040009"
"R0147804","131512040010"
"R0147805","131512040011"
"R0147806","131512041001"
"R0147807","131512041002"
"R0147808","131512041003"
"R0147809","131512041004"
"R0147810","131512041005"
"R0147811","131512041006"
"R0147812","131512041007"
"R0147813","131512041008"
"R0147814","131512041009"
"R0147815","131512041010"
"R0147816","131512041011"
"R0147817","131512041012"
"R0147818","131512041013"
"R0147819","131512041014"
"R0147820","131512041015"
"R0147821","131512041016"
"R0147822","131512041017"
"R0147823","131512041018"
"R0147824","131512041019"
"R0147825","131512042001"
"R0147826","131512042002"
"R0147827","131512042003"
"R0147828","131512042004"
"R0147829","131512042005"
"R0147830","131512042006"
"R0147831","131512042007"
"R0147832","131512042008"
"R0147833","131512042009"
"R0147834","131512042010"
"R0147835","131512042011"
"R0147836","131512042012"
"R0147837","131512042013"
"R0147838","131512042014"
"R0147839","131512042015"
"R0147840","131512042016"
"R0147841","131512042017"
"R0147842","131512042018"
"R0147843","131512042019"
"R0147844","131512043001"
"R0147845","131512043002"
"R0147846","131512043003"
"R0147847","131512043004"
"R0147848","131512043005"
"R0147849","131512043006"
"R0147850","131512043007"
"R0147851","131512043008"
"R0147852","131512043009"
"R0147853","131512043010"
"R0147854","131512043011"
"R0147858","131515146004"
"R0147859","146532111002"
"R0147861","131502325001"
"R0147862","131502325002"
"R0147863","131502325003"
"R0147864","131502326001"
"R0147867","146523113002"
"R0147868","146523113003"
"R0147869","146523113004"
"R0147870","146523113005"
"R0147871","146523113006"
"R0147872","146523113007"
"R0147873","146523113008"
"R0147874","146523113009"
"R0147875","146523113010"
"R0147876","146523113011"
"R0147877","146523113012"
"R0147878","146523113013"
"R0147879","146523113014"
"R0147880","146523113015"
"R0147881","146523113016"
"R0147882","146523113017"
"R0147883","146523113018"
"R0147884","146523113019"
"R0147885","146523113020"
"R0147886","146523113021"
"R0147887","146523113022"
"R0147888","146523113023"
"R0147889","146523113024"
"R0147890","146523113025"
"R0147891","146523113026"
"R0147892","146523113027"
"R0147893","146523113028"
"R0147894","146523113029"
"R0147895","146523113030"
"R0147896","146523113031"
"R0147897","146523113032"
"R0147898","146523113033"
"R0147899","146523113034"
"R0147900","146523113035"
"R0147901","146523113036"
"R0147902","146523113037"
"R0147903","146523113038"
"R0147904","146523113039"
"R0147905","146523113040"
"R0147906","146523113041"
"R0147907","146523113042"
"R0147908","146523113043"
"R0147909","146523113044"
"R0147910","146523113045"
"R0147911","146523113046"
"R0147912","146523113047"
"R0147913","146523113048"
"R0147914","146523113049"
"R0147915","146523113050"
"R0147916","146523113051"
"R0147917","146523113052"
"R0147918","146523113053"
"R0147919","146523113054"
"R0147920","146523113055"
"R0147921","146523113056"
"R0147922","146523113057"
"R0147923","146523113058"
"R0147924","146523113059"
"R0147925","146523113060"
"R0147926","146523113061"
"R0147927","146523113062"
"R0147928","146523113063"
"R0147929","146523113064"
"R0147930","146523113065"
"R0147931","146523113066"
"R0147932","146523113067"
"R0147933","146523113068"
"R0147934","146523113069"
"R0147935","146523113070"
"R0147936","146523113071"
"R0147937","146523113072"
"R0147938","146523113073"
"R0147939","146523113074"
"R0147940","146523113075"
"R0147941","146523113076"
"R0147942","146523113077"
"R0147943","146523113078"
"R0147944","146523113079"
"R0147945","146523113080"
"R0147946","146523113081"
"R0147947","146523113082"
"R0147948","146523113083"
"R0147949","146523113084"
"R0147950","146523113085"
"R0147951","146523113086"
"R0147952","146523113087"
"R0147953","146523113088"
"R0147954","146523113089"
"R0147955","146523113090"
"R0147958","146523113093"
"R0147959","146523113094"
"R0147960","146523113095"
"R0147961","131507466001"
"R0147962","131507466002"
"R0147963","131507466003"
"R0147964","131507466004"
"R0147965","131507466005"
"R0147966","131507466006"
"R0147967","131507466007"
"R0147968","131507466008"
"R0147970","120318421019"
"R0147971","120526120001"
"R0147972","120318429012"
"R0147973","131934000007"
"R0147974","157906001002"
"R0147975","157906001003"
"R0147976","157906001004"
"R0147980","120519006001"
"R0147981","120519006002"
"R0147982","120519006003"
"R0147983","120519006004"
"R0147984","120519006005"
"R0147985","120519006007"
"R0147986","119726412015"
"R0147988","157520004002"
"R0147989","131532008001"
"R0147990","131532008002"
"R0147991","131532008003"
"R0147992","131532009001"
"R0147993","131532009002"
"R0147994","131532009003"
"R0147995","131532010001"
"R0147996","131532010002"
"R0147997","131532010003"
"R0147998","131532010004"
"R0147999","131532011001"
"R0148000","131532011002"
"R0148001","131532011003"
"R0148002","131532011004"
"R0148003","131532011005"
"R0148004","131532011006"
"R0148005","131532011007"
"R0148006","131532012001"
"R0148008","146535319001"
"R0148009","146535319002"
"R0148010","146535319003"
"R0148011","146535319004"
"R0148012","146535320001"
"R0148013","146535320002"
"R0148014","146535320003"
"R0148015","146535321001"
"R0148016","146535321002"
"R0148017","146535321003"
"R0148018","146535321004"
"R0148019","146535322001"
"R0148020","146535322002"
"R0148021","146535322003"
"R0148022","146535322004"
"R0148023","146535323001"
"R0148024","146535323002"
"R0148025","146535323003"
"R0148026","146318201013"
"R0148028","157511112002"
"R0148029","157511112003"
"R0148030","157511112004"
"R0148031","157511112005"
"R0148032","157511112006"
"R0148033","157511112007"
"R0148034","157511112008"
"R0148035","157511112009"
"R0148036","157511112010"
"R0148037","120513000005"
"R0148038","120513000006"
"R0148039","146322300022"
"R0148040","146322200023"
"R0148041","146322300021"
"R0148042","158320037001"
"R0148043","158320037002"
"R0148044","158320037005"
"R0148046","158313120001"
"R0148047","158313120002"
"R0148048","158313120003"
"R0148049","120532154001"
"R0148050","120532154002"
"R0148051","120532155001"
"R0148052","120532155002"
"R0148054","146310478001"
"R0148055","146310478002"
"R0148056","146310478003"
"R0148057","146310478004"
"R0148058","146310478005"
"R0148059","146310478006"
"R0148060","146310478007"
"R0148061","146310478008"
"R0148062","146310478009"
"R0148063","146310478010"
"R0148064","146310478011"
"R0148065","146310478012"
"R0148066","146310479001"
"R0148067","146310479002"
"R0148068","146310479003"
"R0148069","146310479004"
"R0148070","146310479005"
"R0148071","146310479006"
"R0148072","146310479007"
"R0148073","146310479008"
"R0148074","146310479009"
"R0148075","146310479010"
"R0148076","146310479011"
"R0148077","146310479012"
"R0148078","146535219002"
"R0148079","146535219003"
"R0148080","146535219004"
"R0148081","146535219005"
"R0148082","146535219006"
"R0148083","146535219007"
"R0148084","146535219008"
"R0148085","146535219009"
"R0148086","146535219010"
"R0148087","146535219011"
"R0148088","146535219012"
"R0148089","146535219013"
"R0148090","146535219014"
"R0148091","146535219015"
"R0148092","146535219016"
"R0148093","146535219017"
"R0148094","146535219018"
"R0148095","146535219019"
"R0148096","146535219020"
"R0148097","146535219021"
"R0148098","146535219022"
"R0148099","146535219023"
"R0148100","146535219024"
"R0148101","146535219025"
"R0148102","146535219026"
"R0148103","146535219027"
"R0148105","131518112001"
"R0148106","131518112002"
"R0148107","131518112003"
"R0148108","120533138002"
"R0148109","120533138003"
"R0148110","131507467002"
"R0148111","131507467003"
"R0148112","131507467004"
"R0148113","131507467005"
"R0148114","131507467006"
"R0148115","131507467007"
"R0148116","131507467008"
"R0148117","131515147002"
"R0148118","131515147003"
"R0148119","131515147004"
"R0148120","131515147005"
"R0148121","131515147006"
"R0148123","131516427001"
"R0148125","131516331003"
"R0148127","146318316001"
"R0148128","131512043012"
"R0148129","157516010020"
"R0148130","120313000003"
"R0148131","120313000004"
"R0148132","120313000005"
"R0148133","158312002001"
"R0148134","158312002002"
"R0148135","158312002003"
"R0148136","158312002004"
"R0148137","158312002005"
"R0148138","158312002006"
"R0148139","158312002007"
"R0148140","158312002008"
"R0148141","158312002009"
"R0148142","158312002010"
"R0148143","158312002011"
"R0148144","158312002012"
"R0148145","158312002013"
"R0148146","158312002014"
"R0148147","158312002015"
"R0148148","158312002016"
"R0148149","158312002017"
"R0148150","158312002018"
"R0148152","158312002020"
"R0148153","158312002021"
"R0148155","120322000025"
"R0148156","146310480001"
"R0148157","146310480002"
"R0148158","146310480003"
"R0148159","146310480004"
"R0148160","146310480005"
"R0148161","146310480006"
"R0148162","146310480007"
"R0148163","146310480008"
"R0148164","146310480009"
"R0148165","146310480010"
"R0148166","146310480011"
"R0148167","146310480012"
"R0148168","158107000005"
"R0148171","157928001021"
"R0148172","157928001022"
"R0148175","120526420001"
"R0148176","120526420002"
"R0148177","120526420003"
"R0148178","120526420004"
"R0148179","120526420005"
"R0148180","120526420006"
"R0148181","120526420007"
"R0148182","120526420008"
"R0148183","120526420009"
"R0148184","120526420010"
"R0148185","120526420011"
"R0148186","120526420012"
"R0148187","120526420013"
"R0148188","120526420014"
"R0148189","120526420015"
"R0148190","120526420016"
"R0148191","120526420017"
"R0148192","120526420018"
"R0148193","120526420019"
"R0148194","120526420020"
"R0148195","120526420021"
"R0148196","120526420022"
"R0148197","120526420023"
"R0148198","120526420024"
"R0148199","120526420025"
"R0148200","120526420026"
"R0148201","120526420027"
"R0148202","120526420028"
"R0148203","120526420029"
"R0148204","120526420030"
"R0148205","120526420031"
"R0148206","120526420032"
"R0148207","120526420033"
"R0148208","120526420034"
"R0148209","120526420035"
"R0148210","120526420036"
"R0148211","120526420037"
"R0148212","120526420038"
"R0148213","120526420039"
"R0148214","120526420040"
"R0148215","120526420041"
"R0148216","120526420042"
"R0148217","120526420043"
"R0148218","120526420044"
"R0148219","120526420045"
"R0148220","120526420046"
"R0148221","120526421001"
"R0148222","120526421002"
"R0148223","120526421003"
"R0148224","120526421004"
"R0148225","120526421005"
"R0148226","120526421006"
"R0148227","120526421007"
"R0148228","120526421008"
"R0148229","120526421009"
"R0148230","120526421010"
"R0148231","120526421011"
"R0148232","120526421012"
"R0148233","120526421013"
"R0148234","120526421014"
"R0148235","120526421015"
"R0148236","120526421016"
"R0148237","120526421017"
"R0148238","120526421018"
"R0148239","120526421019"
"R0148240","120526421020"
"R0148241","120526421021"
"R0148242","120526421022"
"R0148243","120526421023"
"R0148244","120526421024"
"R0148245","120526421025"
"R0148246","120526421026"
"R0148247","120526421027"
"R0148248","120526421028"
"R0148249","120526422001"
"R0148250","120526422002"
"R0148251","120526422003"
"R0148252","120526422004"
"R0148253","120526422005"
"R0148254","120526422006"
"R0148255","120526422007"
"R0148256","120526422008"
"R0148257","120526422009"
"R0148258","120526422010"
"R0148259","120526422011"
"R0148260","120526422012"
"R0148261","120526422013"
"R0148262","120526422014"
"R0148263","120526422015"
"R0148264","120526422016"
"R0148265","120526422017"
"R0148266","120526422018"
"R0148267","120526422019"
"R0148268","120526422020"
"R0148269","120526422021"
"R0148270","120526422022"
"R0148271","120526422023"
"R0148272","120526422024"
"R0148273","120526422025"
"R0148274","120526422026"
"R0148275","120526422027"
"R0148276","120526422028"
"R0148277","120526422029"
"R0148278","120526422030"
"R0148279","120526422031"
"R0148280","120526422032"
"R0148281","120526422033"
"R0148282","120526422034"
"R0148283","120526422035"
"R0148284","120526422036"
"R0148285","120526422037"
"R0148286","120526422038"
"R0148287","120526422039"
"R0148288","120526422040"
"R0148289","120526422041"
"R0148290","120526423001"
"R0148291","120526423002"
"R0148292","120526423003"
"R0148293","120526423004"
"R0148294","120526423005"
"R0148295","120526423006"
"R0148296","120526423007"
"R0148297","120526423008"
"R0148298","120526423009"
"R0148299","120526423010"
"R0148300","120526423011"
"R0148301","120526423012"
"R0148302","120526423013"
"R0148303","120526423014"
"R0148304","120526423015"
"R0148305","120526423016"
"R0148306","120526423017"
"R0148307","120526423018"
"R0148308","120526423019"
"R0148309","120526423020"
"R0148310","120526423021"
"R0148311","120526423022"
"R0148312","120526423023"
"R0148313","120526423024"
"R0148314","120526423025"
"R0148315","120526423026"
"R0148316","120526423027"
"R0148317","120526423028"
"R0148318","120526423029"
"R0148319","120526423030"
"R0148320","120526423031"
"R0148321","120526423032"
"R0148322","120526423033"
"R0148323","131518113001"
"R0148324","131518113002"
"R0148325","131518113003"
"R0148327","158313336002"
"R0148329","157502331002"
"R0148331","120522000009"
"R0148334","131522000013"
"R0148335","131534000023"
"R0148336","131518114001"
"R0148337","131518114002"
"R0148338","131518114003"
"R0148339","146311108046"
"R0148340","146532411003"
"R0148341","131520000032"
"R0148342","146318400040"
"R0148448","146112050001"
"R0148501","131522000014"
"R0148502","131725000016"
"R0148503","146330114023"
"R0148504","146330114024"
"R0148505","146509000004"
"R0148506","146509000011"
"R0148507","146509000012"
"R0148508","146509000013"
"R0148509","146509000014"
"R0148512","131519000007"
"R0148513","146310481001"
"R0148514","146310481002"
"R0148515","146310481003"
"R0148516","146310481004"
"R0148517","146310481005"
"R0148518","146310481006"
"R0148519","146310481007"
"R0148520","146310481008"
"R0148521","146310481009"
"R0148522","146310481010"
"R0148523","146310481011"
"R0148524","146310481012"
"R0148525","146310482001"
"R0148526","146310482002"
"R0148527","146310482003"
"R0148528","146310482004"
"R0148529","146310482005"
"R0148530","146310482006"
"R0148531","146310482007"
"R0148532","146310482008"
"R0148533","146310482009"
"R0148534","146310482010"
"R0148535","146310482011"
"R0148536","146310482012"
"R0148537","131501211001"
"R0148538","131501211002"
"R0148539","131501211003"
"R0148540","131501211004"
"R0148541","131501211005"
"R0148542","131501211006"
"R0148543","131501211007"
"R0148544","131501211008"
"R0148545","131501211009"
"R0148546","131501211010"
"R0148547","131501211011"
"R0148548","131501211012"
"R0148549","131501211013"
"R0148550","131501211014"
"R0148551","131501211015"
"R0148552","131501211016"
"R0148553","131501211017"
"R0148554","131501211018"
"R0148555","131501211019"
"R0148556","131501211020"
"R0148557","131501211021"
"R0148558","131501211022"
"R0148559","131501211023"
"R0148560","131501211024"
"R0148561","131501211025"
"R0148562","131501211026"
"R0148563","131501211027"
"R0148564","131501211028"
"R0148565","131501211029"
"R0148566","131501211030"
"R0148567","131501211031"
"R0148568","131501211032"
"R0148569","131501211033"
"R0148570","131501212001"
"R0148571","131501212002"
"R0148572","131501212003"
"R0148573","131501212004"
"R0148574","131501212005"
"R0148575","131501101001"
"R0148576","131501101002"
"R0148577","131501101003"
"R0148578","131501101004"
"R0148579","131501101005"
"R0148580","131501212006"
"R0148581","131501212007"
"R0148582","131501212008"
"R0148583","131501102001"
"R0148584","131501102002"
"R0148585","131501102003"
"R0148586","131501102004"
"R0148587","131501102005"
"R0148588","131501102006"
"R0148589","131501102007"
"R0148590","131501102008"
"R0148591","131501102009"
"R0148592","131501102010"
"R0148593","131501102011"
"R0148594","131501102012"
"R0148595","131501102013"
"R0148596","131501102014"
"R0148597","131501102015"
"R0148598","131501102016"
"R0148599","131501102017"
"R0148600","131501102018"
"R0148601","131501103001"
"R0148602","131501103002"
"R0148603","131501103003"
"R0148604","131501103004"
"R0148605","131501103005"
"R0148606","131501103006"
"R0148607","131501103007"
"R0148608","131501103008"
"R0148609","131501103009"
"R0148610","131501103010"
"R0148611","131501103011"
"R0148612","131501103012"
"R0148613","131501103013"
"R0148614","131501103014"
"R0148615","131501103015"
"R0148616","131501103016"
"R0148617","131501103017"
"R0148618","131501103018"
"R0148619","131501103019"
"R0148620","131501103020"
"R0148621","131501103021"
"R0148622","131501104001"
"R0148623","131501104002"
"R0148624","131501104003"
"R0148625","131501104004"
"R0148626","131501104005"
"R0148627","131501104006"
"R0148628","131501104007"
"R0148629","131501104008"
"R0148630","131501104009"
"R0148631","131501104010"
"R0148632","131501104011"
"R0148633","131501104012"
"R0148634","131501105001"
"R0148635","131501105002"
"R0148636","131501105003"
"R0148637","131501105004"
"R0148638","131501105005"
"R0148639","131501105006"
"R0148640","131501106001"
"R0148641","131501106002"
"R0148642","131501106003"
"R0148643","131501107001"
"R0148644","131501107002"
"R0148645","131501107003"
"R0148646","131501107004"
"R0148647","131501108001"
"R0148648","157925414027"
"R0148649","131515148002"
"R0148650","131515148003"
"R0148651","131515148004"
"R0148652","131515148005"
"R0148653","131515148006"
"R0148654","120525400019"
"R0148656","131523000008"
"R0148657","146121000045"
"R0148658","157517111006"
"R0148659","131512000009"
"R0148662","131518116001"
"R0148663","131518116002"
"R0148664","131518116003"
"R0148665","131518117001"
"R0148666","131518117002"
"R0148667","131518117003"
"R0148668","146117000021"
"R0148669","146117000001"
"R0148670","157501300015"
"R0148671","146121000046"
"R0148672","146121000048"
"R0148673","146121000047"
"R0148674","146112038001"
"R0148675","146112038002"
"R0148676","146112038003"
"R0148677","146112038004"
"R0148678","146112038005"
"R0148679","146112038006"
"R0148680","146112038007"
"R0148681","146112038008"
"R0148682","146112038009"
"R0148683","146112038010"
"R0148684","146112038011"
"R0148685","146112038012"
"R0148686","146112038013"
"R0148687","146112038014"
"R0148688","146112038015"
"R0148689","146112038016"
"R0148690","146112038017"
"R0148691","146112038018"
"R0148692","146112038019"
"R0148693","146112038020"
"R0148694","146112038021"
"R0148695","146112038022"
"R0148696","146112038023"
"R0148697","146112038024"
"R0148698","146112038025"
"R0148699","146112038026"
"R0148700","146112038027"
"R0148701","146112038028"
"R0148702","146112038029"
"R0148703","146112038030"
"R0148704","146112038031"
"R0148705","146112038032"
"R0148708","146112041001"
"R0148709","146112041002"
"R0148710","146112041003"
"R0148711","146112041004"
"R0148712","146112041005"
"R0148713","146112041006"
"R0148714","146112041007"
"R0148715","146112041008"
"R0148716","146112041009"
"R0148717","146112041010"
"R0148718","146112041011"
"R0148719","146112041012"
"R0148720","146112041013"
"R0148721","146112041014"
"R0148722","146112041015"
"R0148723","146112041016"
"R0148724","146112041017"
"R0148726","146112042001"
"R0148727","146112042002"
"R0148728","146112042003"
"R0148729","146112042004"
"R0148730","146112042005"
"R0148731","146112042006"
"R0148732","146112043001"
"R0148733","146112043002"
"R0148734","146112043003"
"R0148735","146112043004"
"R0148736","146112043005"
"R0148737","146112043006"
"R0148738","146112043007"
"R0148739","146112043008"
"R0148740","146112144001"
"R0148741","146112144002"
"R0148742","146112144003"
"R0148743","146112144004"
"R0148744","146112045001"
"R0148745","146112045002"
"R0148746","146112045003"
"R0148747","146112045004"
"R0148748","146112045005"
"R0148749","146112045006"
"R0148750","146112045007"
"R0148751","146112045008"
"R0148752","146112045009"
"R0148753","146112045010"
"R0148754","146112045011"
"R0148755","146112046001"
"R0148756","146112047001"
"R0148757","146112048001"
"R0148763","119724000033"
"R0148764","158302000035"
"R0148766","119714000030"
"R0148767","157516023001"
"R0148769","131509059001"
"R0148770","131509059003"
"R0148771","146533217001"
"R0148772","146533217003"
"R0148773","146533217004"
"R0148774","146533217005"
"R0148775","146533217006"
"R0148781","146331428002"
"R0148782","146331428003"
"R0148783","146331428004"
"R0148784","146331428005"
"R0148785","146331428006"
"R0148786","146331428007"
"R0148787","146331428008"
"R0148788","146331428009"
"R0148789","146331428010"
"R0148810","157516026003"
"R0148811","157516026004"
"R0148819","157514005001"
"R0148820","157514005002"
"R0148821","157514005003"
"R0148822","157514005004"
"R0148824","146119000116"
"R0148825","120532156001"
"R0148826","120532156002"
"R0148827","158321002008"
"R0148828","157724008011"
"R0148829","131503338002"
"R0148830","131503338003"
"R0148831","131503338004"
"R0148832","146535324001"
"R0148833","146535324002"
"R0148834","146535324003"
"R0148835","146535325001"
"R0148836","146535325002"
"R0148837","146535325003"
"R0148838","146535325004"
"R0148839","146535326001"
"R0148840","146535326002"
"R0148841","146535326003"
"R0148842","146104017002"
"R0148843","120113000071"
"R0148844","131507008002"
"R0148845","131507009001"
"R0148846","131507009002"
"R0148847","131512000010"
"R0148848","131512000011"
"R0148849","131518118001"
"R0148850","131518118002"
"R0148851","131518118003"
"R0148852","120526424001"
"R0148855","120526424002"
"R0148856","120526424003"
"R0148857","120526424004"
"R0148858","120526424005"
"R0148859","120526424006"
"R0148860","120526424007"
"R0148861","120526424008"
"R0148862","120526424009"
"R0148874","131515337012"
"R0148882","131515337020"
"R0148883","131515337021"
"R0148884","131515337022"
"R0148885","131515337023"
"R0148893","131515337031"
"R0148894","131515337032"
"R0148895","131515337033"
"R0148896","131515337034"
"R0148897","131515337035"
"R0148898","131515337036"
"R0148899","131515337037"
"R0148900","131515337038"
"R0148901","131515337039"
"R0148902","131515337040"
"R0148903","131515337041"
"R0148906","131515337044"
"R0148907","131515337045"
"R0148908","131515337046"
"R0148914","131515337052"
"R0148915","131515337053"
"R0148916","131515337054"
"R0148917","131515337055"
"R0148918","131515337056"
"R0148919","131515337057"
"R0148920","131515337058"
"R0148921","131515337059"
"R0148922","131515337060"
"R0148923","131515337061"
"R0148924","131515337062"
"R0148925","131515337063"
"R0148928","131524000017"
"R0148929","146535400004"
"R0148930","146534400029"
"R0148931","146125200003"
"R0148932","131518119001"
"R0148933","131518119002"
"R0148934","131518119003"
"R0148935","146329300098"
"R0148936","146533447001"
"R0148937","146533447002"
"R0148938","146533447003"
"R0148939","146533447004"
"R0148940","146533447005"
"R0148941","146318361001"
"R0148942","146310483001"
"R0148943","146310483002"
"R0148944","146310483003"
"R0148945","146310483004"
"R0148946","146310483005"
"R0148947","146310483006"
"R0148948","146310483007"
"R0148949","146310483008"
"R0148950","146310483009"
"R0148951","146310483010"
"R0148952","146310483011"
"R0148953","146310483012"
"R0148954","146310484001"
"R0148955","146310484002"
"R0148956","146310484003"
"R0148957","146310484004"
"R0148958","146310484005"
"R0148959","146310484006"
"R0148960","146310484007"
"R0148961","146310484008"
"R0148962","146310484009"
"R0148963","146310484010"
"R0148964","146310484011"
"R0148965","146310484012"
"R0148966","131721000006"
"R0148967","131721000004"
"R0148968","146535302002"
"R0148969","146514022002"
"R0148970","146514022003"
"R0148971","146318225002"
"R0148972","146318225003"
"R0148973","120531118002"
"R0148975","131510340001"
"R0148976","131510340002"
"R0148977","131510340003"
"R0148978","131510340004"
"R0148979","131510340005"
"R0148982","131714000007"
"R0148984","146318306037"
"R0148987","131501108002"
"R0148988","131501211034"
"R0148989","146321000053"
"R0148991","131520000041"
"R0148992","131520000044"
"R0148993","146505000015"
"R0148994","146512006001"
"R0148995","146107000128"
"R0148997","146318201014"
"R0149000","146310485001"
"R0149001","146310485002"
"R0149002","146310485003"
"R0149003","146310485004"
"R0149004","146310485005"
"R0149005","146310485006"
"R0149006","146310485007"
"R0149007","146310485008"
"R0149008","146310485009"
"R0149009","146310485010"
"R0149010","146310485011"
"R0149011","146310485012"
"R0149025","146330371002"
"R0149026","146333326002"
"R0149032","131512044001"
"R0149033","131512044002"
"R0149034","131512044003"
"R0149035","131512044004"
"R0149036","131512044005"
"R0149037","131512044006"
"R0149038","131512044007"
"R0149039","131512044008"
"R0149040","131512044009"
"R0149041","131512044010"
"R0149042","131512044011"
"R0149043","131512044012"
"R0149044","131512044013"
"R0149045","131512044014"
"R0149046","131512045001"
"R0149047","131512045002"
"R0149048","131512045003"
"R0149049","131512045004"
"R0149050","131512045005"
"R0149051","131512045006"
"R0149052","131512045007"
"R0149053","131512045008"
"R0149054","131512045009"
"R0149055","131512045010"
"R0149056","131512045011"
"R0149057","131512045012"
"R0149058","131512045013"
"R0149059","131512045014"
"R0149060","131512045015"
"R0149061","131512045016"
"R0149062","131512045017"
"R0149063","131512045018"
"R0149064","131512045019"
"R0149065","131512045020"
"R0149066","131512045021"
"R0149067","131512045022"
"R0149068","131512045023"
"R0149069","131512045024"
"R0149070","131512045025"
"R0149071","131512045026"
"R0149072","131512045027"
"R0149074","131512046001"
"R0149075","131512046002"
"R0149076","131512046003"
"R0149077","131512046004"
"R0149078","131512046005"
"R0149079","131512046006"
"R0149080","131512046007"
"R0149081","131512046008"
"R0149082","131512046009"
"R0149083","131512046010"
"R0149086","120533362002"
"R0149087","120533362003"
"R0149088","120533362004"
"R0149089","157529229019"
"R0149090","146125188002"
"R0149091","120526425001"
"R0149092","120526425002"
"R0149093","120526425003"
"R0149094","120526425004"
"R0149095","120526425005"
"R0149096","120526425006"
"R0149097","120526425007"
"R0149098","120526425008"
"R0149099","120526425009"
"R0149100","120526426001"
"R0149101","120526426002"
"R0149102","120526426003"
"R0149103","120526426004"
"R0149104","120526426005"
"R0149105","120526426006"
"R0149106","120526426007"
"R0149107","120526426008"
"R0149108","120526426009"
"R0149110","120319104016"
"R0149112","120536229002"
"R0149113","120536229003"
"R0149114","120536229004"
"R0149115","120536229005"
"R0149116","120536229006"
"R0149117","120536229007"
"R0149118","120536229008"
"R0149119","120536229009"
"R0149120","120536229010"
"R0149121","120536229011"
"R0149122","120536229012"
"R0149123","120536229013"
"R0149124","120536229014"
"R0149125","120536229015"
"R0149126","120536229016"
"R0149127","120536230001"
"R0149128","120536230002"
"R0149129","120536230003"
"R0149130","120536230004"
"R0149131","120536230005"
"R0149132","120536230006"
"R0149133","120536230007"
"R0149134","120536230008"
"R0149135","120536230009"
"R0149136","120536230010"
"R0149137","120536230011"
"R0149138","120536230012"
"R0149139","120536230013"
"R0149140","120536230014"
"R0149141","120536230015"
"R0149142","120536230016"
"R0149143","120536230017"
"R0149144","120536230018"
"R0149145","120536230019"
"R0149146","120536230020"
"R0149147","120536230021"
"R0149148","120536230022"
"R0149149","120536230023"
"R0149150","120536230024"
"R0149151","120536230025"
"R0149152","120536230026"
"R0149153","120536230027"
"R0149154","120536230028"
"R0149155","120536231001"
"R0149156","120536231002"
"R0149157","120536231003"
"R0149158","120536231004"
"R0149159","120536231005"
"R0149160","120536231006"
"R0149161","120536231007"
"R0149162","120536231008"
"R0149163","120536231009"
"R0149164","120536231010"
"R0149165","120536231011"
"R0149166","120536231012"
"R0149167","120536231013"
"R0149168","120536231014"
"R0149169","120536231015"
"R0149170","120536231016"
"R0149171","120536231017"
"R0149172","120536231018"
"R0149173","120536231019"
"R0149174","120536231020"
"R0149175","120536231021"
"R0149176","120536231022"
"R0149177","120536231023"
"R0149178","120536232001"
"R0149179","120536232002"
"R0149180","120536232003"
"R0149181","120536232004"
"R0149182","120536232005"
"R0149183","120536232006"
"R0149184","120536232007"
"R0149185","120536232008"
"R0149188","120536234001"
"R0149189","120536234002"
"R0149191","120536234004"
"R0149192","131518120001"
"R0149193","131518120002"
"R0149194","131518120003"
"R0149195","131518121001"
"R0149196","131518121002"
"R0149197","131518121003"
"R0149198","131518122001"
"R0149199","131518122002"
"R0149200","131518122003"
"R0149201","131518123001"
"R0149202","131518123002"
"R0149203","131518123003"
"R0149204","131518124001"
"R0149205","131518124002"
"R0149206","131518124003"
"R0149207","146332231002"
"R0149208","146332231003"
"R0149210","120533215012"
"R0149211","146106000081"
"R0149212","131518125001"
"R0149213","131518125002"
"R0149214","131518125003"
"R0149215","131723000001"
"R0149216","131726000001"
"R0149217","131726000008"
"R0149220","146524005001"
"R0149221","146524005002"
"R0149222","146524005003"
"R0149223","146524005004"
"R0149224","146524005005"
"R0149225","146524005006"
"R0149226","146524005007"
"R0149227","146524005008"
"R0149228","146524005009"
"R0149229","146524005010"
"R0149230","146524005011"
"R0149231","146524006001"
"R0149232","146524006002"
"R0149233","146524006003"
"R0149234","146524006004"
"R0149235","146524006005"
"R0149236","146524006006"
"R0149237","146524006007"
"R0149238","146524006008"
"R0149239","146524006009"
"R0149240","146524006010"
"R0149241","146524006011"
"R0149242","146524006012"
"R0149243","146524006013"
"R0149244","146524006014"
"R0149245","146524006015"
"R0149246","146524006016"
"R0149247","146524006017"
"R0149248","146524006018"
"R0149249","146524006019"
"R0149250","146524006020"
"R0149251","146524006021"
"R0149252","146524006022"
"R0149253","146524006023"
"R0149254","146524006024"
"R0149255","146524007001"
"R0149256","146524007002"
"R0149257","146524007003"
"R0149258","146524007004"
"R0149259","146524007005"
"R0149260","146524007006"
"R0149261","146524007007"
"R0149262","146524007008"
"R0149263","146524007009"
"R0149264","146524007010"
"R0149265","146524007011"
"R0149266","146524007012"
"R0149267","146524007013"
"R0149268","146524007014"
"R0149269","146524007015"
"R0149270","146524007016"
"R0149271","146524007017"
"R0149272","146524007018"
"R0149273","146524007019"
"R0149274","146524007020"
"R0149275","146524007021"
"R0149276","146524007022"
"R0149277","146524007023"
"R0149278","146524007024"
"R0149279","146524007025"
