"","id.musa","address","id.apn","id.acct","lot.sqft"
"8930",4336,"1190 TELLEEN  AVE  ERIE Colorado","146513016092","R0511422",4047
"8931",8695,"1184 TELLEEN  AVE  ERIE Colorado","146513016093","R0511423",1633
"8932",10123,"1178 TELLEEN  AVE  ERIE Colorado","146513016094","R0511424",1629
"8933",793,"1166 TELLEEN  AVE  ERIE Colorado","146513016096","R0511425",1650
"8934",5605,"1160 TELLEEN  AVE  ERIE Colorado","146513016097","R0511426",2932
"8935",3934,"796 UNION  AVE  BOULDER Colorado","146113144002","R0511493",7048
"8936",4588,"792 UNION  AVE  BOULDER Colorado","146113144001","R0511494",6949
"8937",9894,"1108 GRANT  AVE  LOUISVILLE Colorado","157508160002","R0511540",6334
"8938",11228,"1590 YAUPON  AVE  BOULDER Colorado","146307301003","R0511556",1564
"8939",9377,"3278 FOLSOM  ST  BOULDER Colorado","146320346001","R0511628",5249
"8940",7220,"800 UNION  AVE  BOULDER Colorado","146113141004","R0511696",9246
"8941",9927,"1519 VENICE  LN  LONGMONT Colorado","131518151127","R0511700",1655
"8942",7965,"1729 VENICE  LN  LONGMONT Colorado","131518151071","R0511710",1258
"8943",10173,"1725 VENICE  LN  LONGMONT Colorado","131518151073","R0511711",1697
"8944",6684,"1707 VENICE  LN  LONGMONT Colorado","131518151065","R0511720",1351
"8945",2097,"1617 VENICE  LN  LONGMONT Colorado","131518151108","R0511730",1462
"8946",1639,"1613 VENICE  LN  LONGMONT Colorado","131518151113","R0511733",1681
"8947",210,"1538 VENICE  LN  LONGMONT Colorado","131518151014","R0511743",1705
"8948",9847,"1584 VENICE  LN  LONGMONT Colorado","131518151030","R0511747",1900
"8949",6750,"1594 VENICE  LN  LONGMONT Colorado","131518151034","R0511749",1363
"8950",653,"1658 VENICE  LN  LONGMONT Colorado","131518151055","R0511763",1968
"8951",984,"1695 VENICE  LN  LONGMONT Colorado","131518151081","R0511771",1297
"8952",2949,"1683 VENICE  LN  LONGMONT Colorado","131518151085","R0511775",1398
"8953",2065,"1659 VENICE  LN  LONGMONT Colorado","131518151095","R0511779",2032
"8954",5959,"1635 VENICE  LN  LONGMONT Colorado","131518151100","R0511781",1590
"8955",782,"1619 VENICE  LN  LONGMONT Colorado","131518151109","R0511784",1280
"8956",924,"1510 RENAISSANCE  DR  LONGMONT Colorado","131518151001","R0511794",3143
"8957",6522,"1524 RENAISSANCE  DR  LONGMONT Colorado","131518151006","R0511799",2819
"8958",4810,"1566 VENICE  LN  LONGMONT Colorado","131518151023","R0511810",2731
"8959",5573,"1574 VENICE  LN  LONGMONT Colorado","131518151026","R0511812",2021
"8960",1337,"1570 VENICE  LN  LONGMONT Colorado","131518151025","R0511813",2026
"8961",3466,"1751 VENICE  LN  LONGMONT Colorado","131518151061","R0511826",1393
"8962",10544,"2925 15TH  ST  BOULDER Colorado","146330266002","R0511833",6994
"8963",6523,"1522 HAYSTACK  WAY  LAFAYETTE Colorado","146534064003","R0511858",2649
"8964",10748,"2008 ALPINE  AVE  BOULDER Colorado","146330504015","R0511861",9173
"8965",1603,"5430 BASELINE  RD  BOULDER Colorado","157704134002","R0511902",9328
"8966",7259,"5440 BASELINE  RD  BOULDER Colorado","157704134003","R0511903",7830
"8967",713,"5420 BASELINE  RD  BOULDER Colorado","157704134001","R0511904",7744
"8968",3222,"302 MCCONNELL  DR  LYONS Colorado","120320205001","R0511933",9018
"8969",8086,"321 MCCONNELL  DR  LYONS Colorado","120320206002","R0511946",6473
"8970",8776,"319 MCCONNELL  DR  LYONS Colorado","120320206003","R0511947",6892
"8971",2952,"315 MCCONNELL  DR  LYONS Colorado","120320206005","R0511949",7406
"8972",2729,"7460 NIWOT  RD  UNINCORPORATED Colorado","131736000015","R0512022",74781
"8973",7256,"78 NAVAJO  TRL  NEDERLAND Colorado","158313224001","R0512059",43958
"8974",7044,"60 STEWART  WAY  ERIE Colorado","146524113018","R0512252",6182
"8975",8237,"111 STEWART  WAY  ERIE Colorado","146524114005","R0512260",6272
"8976",3799,"901 SUMNER  WAY  ERIE Colorado","146524113009","R0512268",7238
"8977",8224,"881 SUMNER  WAY  ERIE Colorado","146524113010","R0512269",6753
"8978",4885,"110 STEWART  WAY  ERIE Colorado","146524113013","R0512272",6337
"8979",185,"70 STEWART  WAY  ERIE Colorado","146524113017","R0512275",6045
"8980",9506,"30 STEWART  CT  ERIE Colorado","146524112021","R0512278",6346
"8981",5676,"40 STEWART  CT  ERIE Colorado","146524112022","R0512279",7596
"8982",670,"21 STEWART  CT  ERIE Colorado","146524112027","R0512284",6365
"8983",2548,"1001 STANLEY  CT  ERIE Colorado","146524115018","R0512289",7566
"8984",6603,"1002 STANLEY  CT  ERIE Colorado","146524115023","R0512293",7932
"8985",9801,"21 STEWART  WAY  ERIE Colorado","146524114014","R0512304",6358
"8986",487,"970 STANLEY  CT  ERIE Colorado","146524115009","R0512310",6225
"8987",10818,"50 JORDAN  LN  ERIE Colorado","146524112005","R0512313",6140
"8988",392,"60 JORDAN  LN  ERIE Colorado","146524112006","R0512314",6722
"8989",235,"931 SUMNER  WAY  ERIE Colorado","146524112009","R0512317",6257
"8990",5738,"951 SUMNER  WAY  ERIE Colorado","146524112011","R0512319",6118
"8991",1031,"20 JORDAN  LN  ERIE Colorado","146524112002","R0512336",6394
"8992",10020,"994 STANLEY  CT  ERIE Colorado","146524115005","R0512338",7350
"8993",5231,"1001 SUMNER  CT  ERIE Colorado","146524111002","R0512342",7106
"8994",1057,"11 STEWART  CT  ERIE Colorado","146524112028","R0512358",7347
"8995",3336,"6800 GOLDBRANCH  DR  UNINCORPORATED Colorado","131531122001","R0512433",36590
"8996",2419,"6840 GOLDBRANCH  DR  UNINCORPORATED Colorado","131531122006","R0512434",43841
"8997",7741,"6825 GOLDBRANCH  DR  UNINCORPORATED Colorado","131531122008","R0512436",21103
"8998",5512,"6809 GOLDBRANCH  DR  UNINCORPORATED Colorado","131531122010","R0512438",19989
"8999",618,"6801 GOLDBRANCH  DR  UNINCORPORATED Colorado","131531122012","R0512440",22596
"9000",7866,"6874 GOLDBRANCH  DR  UNINCORPORATED Colorado","131531122014","R0512442",19198
"9001",3326,"6851 GOLDBRANCH  DR  UNINCORPORATED Colorado","131531122017","R0512445",20532
"9002",3161,"3358 VISTA  DR  BOULDER Colorado","146319446001","R0512448",17753
"9003",3238,"1600 HILLSIDE  RD  BOULDER Colorado","146331208005","R0512497",22830
"9004",7739,"5239 PIERRE  ST  BOULDER Colorado","146112175003","R0512702",4170
"9005",8722,"5249 PIERRE  ST  BOULDER Colorado","146112175004","R0512703",4167
"9006",890,"5211 DENVER  ST  BOULDER Colorado","146112176001","R0512708",3664
"9007",7610,"5235 DENVER  ST  BOULDER Colorado","146112176003","R0512710",3231
"9008",3216,"5236 5TH  ST  BOULDER Colorado","146112176008","R0512715",3215
"9009",10397,"5325 DENVER  ST  BOULDER Colorado","146112177002","R0512719",4662
"9010",3360,"2405 HECLA  DR  LOUISVILLE Colorado","157504076004","R0512765",4987
"9011",8289,"1375 GOLDEN EAGLE  WAY  LOUISVILLE Colorado","157504076007","R0512769",4595
"9012",8754,"1357 GOLDEN EAGLE  WAY  LOUISVILLE Colorado","157504076010","R0512772",4482
"9013",1561,"2384 HECLA  DR  LOUISVILLE Colorado","157504078003","R0512775",5155
"9014",8035,"2400 ROSE  CT  LOUISVILLE Colorado","157504077007","R0512785",7369
"9015",11098,"2372 HECLA  DR  LOUISVILLE Colorado","157504078006","R0512790",4063
"9016",6854,"1362 GOLDEN EAGLE  WAY  LOUISVILLE Colorado","157504079012","R0512800",3969
"9017",5071,"2383 GOLDEN EAGLE  WAY  LOUISVILLE Colorado","157504080001","R0512804",4231
"9018",5156,"2375 GOLDEN EAGLE  WAY  LOUISVILLE Colorado","157504080003","R0512805",6314
"9019",386,"637 LINCOLN  AVE  LOUISVILLE Colorado","157508431007","R0512823",5675
"9020",5992,"12713 STRAWBERRY  CIR  UNINCORPORATED Colorado","120520417003","R0512898",46026
"9021",11364,"12766 STRAWBERRY  CIR  UNINCORPORATED Colorado","120520417012","R0512907",58767
"9022",2004,"3215 5TH  ST  BOULDER Colorado","146124403010","R0512965",6724
"9023",3673,"7585 EGGLESTON  DR  UNINCORPORATED Colorado","157701311002","R0512966",41181
"9024",9063,"1252 OAK S CT  LONGMONT Colorado","131515174002","R0513030",6625
"9025",6540,"746 SUNDOWN  DR  LAFAYETTE Colorado","146534433015","R0513077",5470
"9026",6851,"566 CORDOVA  CT  LAFAYETTE Colorado","146534431028","R0513103",7135
"9027",1613,"574 CORDOVA  CT  LAFAYETTE Colorado","146534431030","R0513105",6935
"9028",2860,"586 CORDOVA  CT  LAFAYETTE Colorado","146534431033","R0513108",5666
"9029",6305,"567 CORDOVA  CT  LAFAYETTE Colorado","146534431019","R0513115",6400
"9030",3689,"543 CORDOVA  CT  LAFAYETTE Colorado","146534431025","R0513120",8209
"9031",1863,"791 WESTCLIFF  DR  LAFAYETTE Colorado","146534431011","R0513128",5769
"9032",3130,"587 CORDOVA  CT  LAFAYETTE Colorado","146534431014","R0513131",6747
"9033",2746,"767 WESTCLIFF  DR  LAFAYETTE Colorado","146534431005","R0513137",7011
"9034",2335,"583 CORDOVA  CT  LAFAYETTE Colorado","146534431015","R0513138",6821
"9035",2683,"1501 SEPIA  AVE  LONGMONT Colorado","131509066001","R0513146",5808
"9036",8605,"1505 SEPIA  AVE  LONGMONT Colorado","131509066002","R0513147",5293
"9037",9722,"1525 SEPIA  AVE  LONGMONT Colorado","131509066007","R0513152",5294
"9038",3131,"1526 TERRA ROSA  AVE  LONGMONT Colorado","131509066010","R0513155",5271
"9039",604,"1502 TERRA ROSA  AVE  LONGMONT Colorado","131509066016","R0513158",5804
"9040",2407,"1426 TERRA ROSA  AVE  LONGMONT Colorado","131509066018","R0513159",4715
"9041",11146,"1255 BISTRE  ST  LONGMONT Colorado","131509067004","R0513163",5260
"9042",4937,"1211 SHERMAN S ST  LONGMONT Colorado","131509064015","R0513176",1044
"9043",3268,"1215 SHERMAN S ST  LONGMONT Colorado","131509064017","R0513177",1313
"9044",6188,"1219 SHERMAN S ST  LONGMONT Colorado","131509064018","R0513178",1298
"9045",8938,"1223 SHERMAN S ST  LONGMONT Colorado","131509064020","R0513179",1060
"9046",540,"1566 SEPIA  AVE  LONGMONT Colorado","131509065004","R0513183",1207
"9047",11030,"1524 SEPIA  AVE  LONGMONT Colorado","131509065008","R0513185",960
"9048",2143,"1520 SEPIA  AVE  LONGMONT Colorado","131509065010","R0513186",849
"9049",99,"1516 SEPIA  AVE  LONGMONT Colorado","131509065012","R0513187",1004
"9050",7481,"1474 SEPIA  AVE  LONGMONT Colorado","131509065014","R0513188",1132
"9051",4914,"1470 SEPIA  AVE  LONGMONT Colorado","131509065016","R0513189",1020
"9052",1859,"1430 SEPIA  AVE  LONGMONT Colorado","131509065020","R0513191",1153
"9053",9835,"1426 SEPIA  AVE  LONGMONT Colorado","131509065022","R0513192",1017
"9054",5814,"1437 KANSAS  AVE  LONGMONT Colorado","131509064002","R0513195",1181
"9055",3231,"1433 KANSAS  AVE  LONGMONT Colorado","131509064004","R0513197",1061
"9056",1593,"1431 KANSAS  AVE  LONGMONT Colorado","131509064005","R0513198",1172
"9057",1220,"1429 KANSAS  AVE  LONGMONT Colorado","131509064006","R0513199",1310
"9058",10628,"1423 KANSAS  AVE  LONGMONT Colorado","131509064008","R0513201",1166
"9059",3649,"1421 KANSAS  AVE  LONGMONT Colorado","131509064009","R0513202",1068
"9060",5259,"1419 KANSAS  AVE  LONGMONT Colorado","131509064010","R0513203",1062
"9061",4909,"1417 KANSAS  AVE  LONGMONT Colorado","131509064011","R0513204",1158
"9062",4165,"1209 SHERMAN S ST  LONGMONT Colorado","131509064014","R0513206",1168
"9063",577,"1213 SHERMAN S ST  LONGMONT Colorado","131509064016","R0513207",1134
"9064",9457,"1221 SHERMAN S ST  LONGMONT Colorado","131509064019","R0513208",1168
"9065",10305,"1225 SHERMAN S ST  LONGMONT Colorado","131509064021","R0513209",1159
"9066",566,"1568 SEPIA  AVE  LONGMONT Colorado","131509065003","R0513212",1213
"9067",2197,"1564 SEPIA  AVE  LONGMONT Colorado","131509065005","R0513213",1323
"9068",7238,"1522 SEPIA  AVE  LONGMONT Colorado","131509065009","R0513215",864
"9069",844,"1518 SEPIA  AVE  LONGMONT Colorado","131509065011","R0513216",950
"9070",9261,"1472 SEPIA  AVE  LONGMONT Colorado","131509065015","R0513218",1033
"9071",7437,"1468 SEPIA  AVE  LONGMONT Colorado","131509065017","R0513219",1137
"9072",4772,"1414 SEPIA  AVE  LONGMONT Colorado","131509065026","R0513223",1046
"9073",6394,"1486 SEPIA  AVE  LONGMONT Colorado","131509065038","R0513229",1052
"9074",7135,"1536 SEPIA  AVE  LONGMONT Colorado","131509065046","R0513233",1215
"9075",10942,"1532 SEPIA  AVE  LONGMONT Colorado","131509065048","R0513234",1485
"9076",3796,"1554 SEPIA  AVE  LONGMONT Colorado","131509065050","R0513235",1211
"9077",11157,"1580 SEPIA  AVE  LONGMONT Colorado","131509065055","R0513237",1198
"9078",5725,"1211 BISTRE  ST  LONGMONT Colorado","131509062003","R0513243",1148
"9079",9136,"1213 BISTRE  ST  LONGMONT Colorado","131509062004","R0513244",1392
"9080",6315,"1219 BISTRE  ST  LONGMONT Colorado","131509062006","R0513246",1526
"9081",5491,"1223 BISTRE  ST  LONGMONT Colorado","131509062008","R0513248",1223
"9082",8520,"1214 BISTRE  ST  LONGMONT Colorado","131509063007","R0513259",1357
"9083",5646,"1210 BISTRE  ST  LONGMONT Colorado","131509063009","R0513261",1331
"9084",3933,"1525 KANSAS  AVE  LONGMONT Colorado","131509063013","R0513265",1216
"9085",3587,"1523 KANSAS  AVE  LONGMONT Colorado","131509063014","R0513267",1222
"9086",8667,"1521 KANSAS  AVE  LONGMONT Colorado","131509063015","R0513268",1338
"9087",2567,"1511 KANSAS  AVE  LONGMONT Colorado","131509063019","R0513271",926
"9088",509,"1509 KANSAS  AVE  LONGMONT Colorado","131509063020","R0513272",941
"9089",10199,"1507 KANSAS  AVE  LONGMONT Colorado","131509063021","R0513273",980
"9090",9843,"1416 SEPIA  AVE  LONGMONT Colorado","131509065025","R0513276",1342
"9091",6663,"1456 SEPIA  AVE  LONGMONT Colorado","131509065035","R0513287",1032
"9092",4367,"1484 SEPIA  AVE  LONGMONT Colorado","131509065039","R0513289",1072
"9093",11068,"1510 SEPIA  AVE  LONGMONT Colorado","131509065041","R0513290",1331
"9094",8782,"1534 SEPIA  AVE  LONGMONT Colorado","131509065047","R0513293",1238
"9095",326,"1552 SEPIA  AVE  LONGMONT Colorado","131509065051","R0513295",1184
"9096",2200,"1582 SEPIA  AVE  LONGMONT Colorado","131509065054","R0513297",1179
"9097",10687,"1509 TERRA ROSA  AVE  LONGMONT Colorado","131509068007","R0513309",5573
"9098",4686,"2085 BALSAM  DR  BOULDER Colorado","146330114025","R0513775",23110
"9099",1893,"1719 DOROTHY  CIR  LONGMONT Colorado","131518227007","R0513809",7038
"9100",8216,"1652 DOROTHY  CIR  LONGMONT Colorado","131518232005","R0513834",8542
"9101",3196,"5143 EAGAN  CIR  LONGMONT Colorado","131518223008","R0513841",8863
"9102",7550,"4978 EAGAN  CIR  LONGMONT Colorado","131518225008","R0513854",7541
"9103",7894,"1793 DOROTHY  CIR  LONGMONT Colorado","131518228011","R0513867",7330
"9104",7760,"5108 WILLIAM  PL  LONGMONT Colorado","131518230003","R0513872",6943
"9105",9042,"1657 DOROTHY  CIR  LONGMONT Colorado","131518233003","R0513891",7040
"9106",3257,"5007 EAGAN  CIR  LONGMONT Colorado","131518224005","R0513903",7710
"9107",5243,"2821 GRAND LAKE  DR  LAFAYETTE Colorado","157505019025","R0514033",5645
"9108",680,"2832 GRAND LAKE  DR  LAFAYETTE Colorado","157505020005","R0514040",4933
"9109",1776,"2841 GRAND LAKE  DR  LAFAYETTE Colorado","157505019020","R0514045",5606
"9110",10266,"2837 GRAND LAKE  DR  LAFAYETTE Colorado","157505019021","R0514046",5600
"9111",4033,"2846 CRATER LAKE  LN  LAFAYETTE Colorado","157505019009","R0514051",5248
"9112",4277,"2862 CRATER LAKE  LN  LAFAYETTE Colorado","157505019013","R0514054",9045
"9113",1740,"2822 CRATER LAKE  LN  LAFAYETTE Colorado","157505019003","R0514061",6769
"9114",5390,"2858 CRATER LAKE  LN  LAFAYETTE Colorado","157505019012","R0514067",5199
"9115",9571,"2829 GRAND LAKE  DR  LAFAYETTE Colorado","157505019023","R0514068",5273
"9116",8458,"1091 COPPER HILL  CT  LOUISVILLE Colorado","157507226004","R0514173",80724
"9117",6009,"1062 COPPER HILL  CT  LOUISVILLE Colorado","157507226008","R0514177",63030
"9118",8203,"1023 NEON FOREST  CIR  LONGMONT Colorado","131515380001","R0514273",3374
"9119",8927,"3955 BROADWAY    BOULDER Colorado","146113435005","R0514702",1739
"9120",5574,"1976 AMETHYST  DR  LONGMONT Colorado","131515382002","R0515097",31444
"9121",8646,"519 GORANSON  CT  LYONS Colorado","120320208011","R0515227",9898
"9122",2849,"509 GORANSON  CT  LYONS Colorado","120320208016","R0515230",9395
"9123",9223,"425 RAYMOND  CT  LYONS Colorado","120320208021","R0515233",9706
"9124",8881,"423 RAYMOND  CT  LYONS Colorado","120320208022","R0515272",8824
"9125",9793,"332 MCCONNELL  DR  LYONS Colorado","120320209033","R0515291",12429
"9126",3306,"604 PORTSIDE  CT  LAFAYETTE Colorado","157504088001","R0515292",8704
"9127",7951,"612 PORTSIDE  CT  LAFAYETTE Colorado","157504088003","R0515294",8510
"9128",269,"620 PORTSIDE  CT  LAFAYETTE Colorado","157504088005","R0515296",9058
"9129",3049,"726 WAGONWHEEL GAP  RD  UNINCORPORATED Colorado","146111017002","R0515326",50573
"9130",6198,"4633 SUNNYSIDE  PL  BOULDER Colorado","146317432014","R0515720",4990
"9131",2812,"547 COUNTY  RD  LOUISVILLE Colorado","157508440025","R0515858",4023
"9132",6724,"940 ELM  ST  LOUISVILLE Colorado","157508440029","R0515862",898
"9133",4115,"954 ELM  ST  LOUISVILLE Colorado","157508440030","R0515863",767
"9134",7843,"998 ELM  ST  LOUISVILLE Colorado","157508440034","R0515867",906
"9135",4218,"585 COUNTY  RD 10 LOUISVILLE Colorado","157508440036","R0515869",941
"9136",4967,"3074 15TH  ST  BOULDER Colorado","146319320012","R0515884",22519
"9137",9384,"3080 15TH  ST  BOULDER Colorado","146319320011","R0515885",20900
"9138",4282,"2021 POPPYFIELD  CT  LONGMONT Colorado","131518415013","R0516004",12758
"9139",4543,"437 JACKSON  ST  LAFAYETTE Colorado","157511248004","R0516260",4439
"9140",9191,"395 JACKSON  ST  LAFAYETTE Colorado","157511248008","R0516264",4984
"9141",7386,"468 JACKSON  ST  LAFAYETTE Colorado","157511249002","R0516270",6427
"9142",10360,"420 CHEYENNE  DR  LAFAYETTE Colorado","157511250004","R0516277",7508
"9143",2513,"479 CHEYENNE  DR  LAFAYETTE Colorado","157511249016","R0516291",6511
"9144",3344,"568 JACKSON  ST  LAFAYETTE Colorado","157511253004","R0516313",5989
"9145",2007,"1860 TREVOR  CIR  LONGMONT Colorado","120528329001","R0516336",5715
"9146",2652,"2112 ADDIE ROSE  LN  LONGMONT Colorado","120528329009","R0516343",5313
"9147",10600,"1512 COTTONWOOD  AVE  LAFAYETTE Colorado","146534068005","R0516350",4059
"9148",3592,"47 DOE  TRL  NEDERLAND Colorado","158118034002","R0516432",56628
"9149",10940,"1333 SNOWBERRY  LN  LOUISVILLE Colorado","157504090003","R0600074",4420
"9150",4194,"1480 TOBYS  LN  BOULDER Colorado","146334204008","R0600096",4516
"9151",9228,"601 DOUNCE  ST  LAFAYETTE Colorado","146535410001","R0600123",11062
"9152",6189,"987 TREECE  ST  LOUISVILLE Colorado","157505433004","R0600158",7052
"9153",821,"2169 WAGON  WAY  LOUISVILLE Colorado","157505435008","R0600194",6670
"9154",225,"2085 WAGON  WAY  LOUISVILLE Colorado","157505435015","R0600201",6602
"9155",3748,"2049 WAGON  WAY  LOUISVILLE Colorado","157505435018","R0600204",10242
"9156",4713,"768 TREECE  ST  LOUISVILLE Colorado","157505436003","R0600212",3240
"9157",4455,"781 BLUESTEM  LN  LOUISVILLE Colorado","157505436014","R0600225",3780
"9158",10666,"2167 CHARLES  LN  LOUISVILLE Colorado","157505436017","R0600228",5591
"9159",2242,"830 MEADOWLARK  LN  LOUISVILLE Colorado","157505437009","R0600241",3780
"9160",9872,"813 BLUESTEM  LN  LOUISVILLE Colorado","157505437011","R0600243",3870
"9161",814,"869 BLUESTEM  LN  LOUISVILLE Colorado","157505437015","R0600247",4230
"9162",10793,"900 TREECE  ST  LOUISVILLE Colorado","157505438001","R0600260",5727
"9163",7009,"956 TREECE  ST  LOUISVILLE Colorado","157505438005","R0600264",6100
"9164",9679,"984 TREECE  ST  LOUISVILLE Colorado","157505438007","R0600267",6602
"9165",2059,"985 MAGPIE  LN  LOUISVILLE Colorado","157505438012","R0600272",7764
"9166",10746,"945 MAGPIE  LN  LOUISVILLE Colorado","157505438014","R0600274",7109
"9167",5498,"2304 HECLA  DR  LOUISVILLE Colorado","157505440002","R0600289",3780
"9168",6905,"2179 PARK  LN  LOUISVILLE Colorado","157505444005","R0600303",3780
"9169",6131,"2282 PARK  LN  LOUISVILLE Colorado","157505445004","R0600311",3780
"9170",3521,"600 AVALON  AVE  LAFAYETTE Colorado","157511257005","R0600451",2302
"9171",10941,"419 BROOKS  AVE  LAFAYETTE Colorado","146535411002","R0600595",7258
"9172",4699,"603 DOUNCE  ST  LAFAYETTE Colorado","146535411006","R0600599",5145
"9173",10969,"608 JACKSON  ST  LAFAYETTE Colorado","157511259006","R0600715",5366
"9174",1012,"628 JACKSON  ST  LAFAYETTE Colorado","157511259008","R0600717",5500
"9175",2707,"638 JACKSON  ST  LAFAYETTE Colorado","157511259009","R0600718",5500
"9176",7376,"787 1ST W ST  NEDERLAND Colorado","158313359004","R0600794",68354
"9177",451,"4725 QUALLA  DR  BOULDER Colorado","157704342001","R0600866",3822
"9178",965,"2595 TRAILRIDGE E DR  LAFAYETTE Colorado","146533222007","R0600948",5175
"9179",6012,"9601 75TH N ST  UNINCORPORATED Colorado","131712000029","R0601104",88868
"9180",5963,"1322 BLUEMOON  DR  LONGMONT Colorado","120536168011","R0601141",4949
"9181",1843,"1323 ARMSTRONG  DR  LONGMONT Colorado","120536169006","R0601151",6330
"9182",3610,"1315 BLUEMOON  DR  LONGMONT Colorado","120536170004","R0601165",8333
"9183",4840,"1374 ARMSTRONG  DR  LONGMONT Colorado","120536170013","R0601174",5483
"9184",4477,"200 120TH N ST  UNINCORPORATED Colorado","157501325001","R0601189",152765
"9185",6210,"2816 SHADOW LAKE  RD  LAFAYETTE Colorado","157505030001","R0601308",5386
"9186",6226,"2844 SHADOW LAKE  RD  LAFAYETTE Colorado","157505030008","R0601315",4600
"9187",9609,"2827 TWIN LAKES  CIR  LAFAYETTE Colorado","157505030014","R0601321",4600
"9188",3183,"2823 TWIN LAKES  CIR  LAFAYETTE Colorado","157505030015","R0601322",3680
"9189",10468,"2849 CASCADE CREEK  DR  LAFAYETTE Colorado","157505031011","R0601336",4600
"9190",5066,"2833 CASCADE CREEK  DR  LAFAYETTE Colorado","157505031015","R0601340",4600
"9191",2014,"2822 CASCADE CREEK  DR  LAFAYETTE Colorado","157505032003","R0601348",5000
"9192",2987,"2847 CLEAR CREEK  LN  LAFAYETTE Colorado","157505032011","R0601358",5000
"9193",9719,"510 HOYT  LN  LAFAYETTE Colorado","157505034008","R0601384",2516
"9194",7125,"676 FOSSIL BED  CIR  ERIE Colorado","146523011003","R0601418",7160
"9195",2312,"674 FOSSIL BED  CIR  ERIE Colorado","146523011004","R0601419",7204
"9196",5045,"660 FOSSIL BED  CIR  ERIE Colorado","146523011010","R0601425",7049
"9197",8932,"695 FOSSIL BED  CIR  ERIE Colorado","146523011023","R0601438",7186
"9198",8849,"688 FOSSIL BED  CIR  ERIE Colorado","146523011033","R0601448",7248
"9199",3778,"694 FOSSIL BED  CIR  ERIE Colorado","146523011036","R0601451",7274
"9200",4301,"1916 STEEL  ST  LOUISVILLE Colorado","157505457002","R0601466",1452
"9201",3170,"1926 ALDOUS  LN  LOUISVILLE Colorado","157505458003","R0601473",1430
"9202",8878,"1938 ALDOUS  LN  LOUISVILLE Colorado","157505458004","R0601474",1430
"9203",7575,"1818 JULES  LN  LOUISVILLE Colorado","157505460005","R0601487",1430
"9204",2220,"1918 PATTI  LN  LOUISVILLE Colorado","157505465002","R0601510",1430
"9205",1831,"1839 GALLAGHER  LN  LOUISVILLE Colorado","157505466003","R0601515",1430
"9206",5879,"1815 GALLAGHER  LN  LOUISVILLE Colorado","157505466005","R0601517",1430
"9207",5652,"1852 GALLAGHER  LN  LOUISVILLE Colorado","157505467002","R0601520",1430
"9208",163,"1816 GALLAGHER  LN  LOUISVILLE Colorado","157505467005","R0601523",1430
"9209",4252,"1819 KALEL  LN  LOUISVILLE Colorado","157505468005","R0601529",1430
"9210",6193,"1844 KALEL  LN  LOUISVILLE Colorado","157505469003","R0601533",1430
"9211",11037,"1820 KALEL  LN  LOUISVILLE Colorado","157505469005","R0601536",1430
"9212",6425,"1800 KRISTY  CT  LONGMONT Colorado","131515386002","R0601604",7593
"9213",4711,"4 RUDI W LN  UNINCORPORATED Colorado","158136016001","R0601622",45250
"9214",4864,"691 SMOKY HILLS  LN  ERIE Colorado","146523411009","R0601672",9000
"9215",4017,"680 BENTON  LN  ERIE Colorado","146523411010","R0601673",12045
"9216",10214,"650 BENTON  LN  ERIE Colorado","146523411013","R0601676",9000
"9217",2501,"640 BENTON  LN  ERIE Colorado","146523411014","R0601677",9000
"9218",1742,"631 BENTON  LN  ERIE Colorado","146523412003","R0601683",9000
"9219",1227,"1075 REDWOOD  AVE  BOULDER Colorado","146113437001","R0601688",9963
"9220",6779,"1125 REDWOOD  AVE  BOULDER Colorado","146113437006","R0601702",8144
"9221",6273,"337 STONE CREEK  DR  LAFAYETTE Colorado","157511262001","R0601745",6573
"9222",2232,"345 RIVERTON  RD  LAFAYETTE Colorado","157511265003","R0601761",6213
"9223",9781,"357 RIVERTON  RD  LAFAYETTE Colorado","157511265006","R0601764",6104
"9224",2887,"1435 LANDER  LN  LAFAYETTE Colorado","157511265008","R0601766",6546
"9225",2838,"1429 LANDER  LN  LAFAYETTE Colorado","157511265009","R0601767",5979
"9226",2690,"1399 LANDER  LN  LAFAYETTE Colorado","157511265014","R0601772",8498
"9227",8846,"1458 LANDER  LN  LAFAYETTE Colorado","157511266003","R0601777",6195
"9228",7451,"1420 LANDER  LN  LAFAYETTE Colorado","157511266007","R0601781",7619
"9229",33,"4192 WESTCLIFFE  CT  BOULDER Colorado","146317447001","R0601841",4480
"9230",3348,"4172 WESTCLIFFE  CT  BOULDER Colorado","146317447003","R0601843",4236
"9231",7868,"5385 RETREAT  CIR  LONGMONT Colorado","131713036011","R0601869",6725
"9232",5059,"5348 RETREAT  CIR  LONGMONT Colorado","131713037001","R0601870",5852
"9233",5569,"5243 RETREAT  CIR  LONGMONT Colorado","131713038006","R0601886",6458
"9234",1474,"1656 HIDEAWAY  CT  LONGMONT Colorado","131713039002","R0601896",6480
"9235",4643,"1650 HIDEAWAY  CT  LONGMONT Colorado","131713039003","R0601897",6480
"9236",302,"1638 HIDEAWAY  CT  LONGMONT Colorado","131713039005","R0601899",6480
"9237",10912,"1632 HIDEAWAY  CT  LONGMONT Colorado","131713039006","R0601900",6480
"9238",10842,"1614 HIDEAWAY  CT  LONGMONT Colorado","131713039009","R0601903",6480
"9239",7748,"3687 SILVERTON  ST  BOULDER Colorado","146320156003","R0601912",3996
